	x	y	theta	v	a	sigma	omega	t
152	12.0393176479478	2.7607562160552854	-1.8941773220628257	-0.700706919807542	0.009315082792385156	-0.024958073326282495	0.00529160094592523	16.291389625344568
153	12.121508544697893	2.839586256990132	-1.8932543859429518	-0.6993307286430074	0.011991703634872139	-0.024176303090813894	0.006354914013318951	16.439127567690917
154	12.203357441749477	2.918337100039459	-1.8923621265597932	-0.6975590990227625	0.014923767254735112	-0.02323744117069845	0.007633531687558423	16.586865510037267
155	12.28482494051831	2.996961209661736	-1.8915067024452956	-0.6953542923564905	0.01817384076861056	-0.022109678906343078	0.009154647737865663	16.734603452383617
156	12.365868682045619	3.0754062063730627	-1.8906953802618771	-0.6926693265168044	0.021811126187788927	-0.02075719008664519	0.010949979608182416	16.882341394729966
157	12.446442480480416	3.153613739058612	-1.8899366438920837	-0.6894469956135625	0.025912921260323896	-0.01913946263059776	0.013056316903222785	17.030079337076316
158	12.526495356498312	3.2315182410004457	-1.8892403097894006	-0.6856186739463781	0.030566248868967114	-0.017210549236693566	0.015516161722926617	17.177817279422666
159	12.60597044116366	3.3090455469117037	-1.8886176450682581	-0.6811028792332294	0.035869689519158504	-0.01491822343063486	0.01837847309351603	17.325555221769015
160	12.684803715231231	3.3861113464615484	-1.8880814830381907	-0.6758035651110655	0.041935455782785326	-0.012203025632330566	0.021699530259674	17.473293164115365
161	12.762922541809733	3.462619447777365	-1.8876463284433622	-0.6696081071623596	0.04889175274112959	-0.008997181681883326	0.0255439325850722	17.621031106461714
162	12.840243941329327	3.5384598222617796	-1.8873284413270834	-0.662384940214678	0.05688547460439249	-0.005223373642330052	0.029985757349983932	17.768769048808064
163	12.916672546460914	3.61350639981523	-1.8871458838994821	-0.653980797247229	0.06608529490171172	-0.0007933395517454521	0.03510990092749135	17.916506991154414
164	12.992098160557179	3.6876145812742314	-1.8871185086422388	-0.644217491759098	0.07668521607840664	0.004393724967267592	0.04101363374313372	18.064244933500763
165	13.066392825813935	3.760618432630007	-1.8872678575978177	-0.632888175727289	0.0889086541581219	0.010452994824626529	0.047808405119657935	18.211982875847113
166	13.139407286178093	3.832327523439845	-1.8876169316353582	-0.619752994105185	0.1030131455005145	0.017516110223867332	0.055621940545837724	18.359720818193463
167	13.210966704641793	3.9025233697983417	-1.8881897734756299	-0.6045340439543144	0.11929577576060854	0.025733581269422597	0.06460068091583927	18.507458760539812
168	13.280865464808508	3.9709554402017018	-1.88901078804251	-0.5869095315128315	0.13809944610022187	0.03527755294210439	0.07491262045679087	18.655196702886162
169	13.348860852901009	4.037336680288327	-1.8901036964145799	-0.5665070035068155	0.1598201086695775	0.0463449893441668	0.08675060660981596	18.80293464523251
170	13.414665380176396	4.101338508994329	-1.891489982638735	-0.5428955095064041	0.18491512231806656	0.059161345462002246	0.10033616967092392	18.95067258757886
171	13.477937470423056	4.162585232504921	-1.893186642154905	-0.5155765298264127	0.21391290026720894	0.07398480471210299	0.11592395024409476	19.09841052992521
172	13.538270209614176	4.220647768197717	-1.8952029710329648	-0.4839734780996002	0.3445487688937696	0.0911111705898311	0.13254351170341486	19.24614847227156
173	13.595177983365733	4.275036884620836	-1.8975360383652329	-0.4330705519452827	0.21316035937794683	0.11069287628025885	0.14430309572143177	19.39388641461791
174	13.646383179626767	4.323586295427225	-1.900075738949277	-0.4015786790610063	0.17212803743123076	0.13201191871635853	0.15230282749321275	19.54162435696426
175	13.694151085618707	4.368484437658752	-1.9028891509996526	-0.3761488369908246	0.13573520703934422	0.15451282506374472	0.15789063096845626	19.68936229931061
176	13.73919139220002	4.410413080203071	-1.9059801633324374	-0.35609559679889424	0.10362234864864042	0.17783926199879968	0.1619242574695429	19.83710024165696
177	13.782140199522456	4.449974147154668	-1.9093567876903847	-0.3407866442284611	0.07553033836353593	0.20176161861331898	0.16488575474362852	19.98483818400331
178	13.823566898971597	4.487695104376652	-1.913033914103266	-0.3296279474539174	0.05129476620886867	0.22612150074137563	0.16696507233601093	20.132576126349658
179	13.863979364308522	4.524032956597746	-1.9170337252850633	-0.3220497642410862	0.030841932766797666	0.2507885769720146	0.168121764164385	20.280314068696008
180	13.903827186706375	4.55937674289241	-1.9213845901323674	-0.3174932405561347	0.014183733846451182	0.2756265404733051	0.1681323497825687	20.428052011042357
181	13.943502895585004	4.594048696076411	-1.9261188312346755	-0.31539776490286847	0.0014091115751080955	0.30046606787204266	0.16662999179481258	20.575789953388707
182	13.983341117503013	4.628304213368041	-1.9312695117921768	-0.31518958565821964	-0.007330060963602173	0.3250836399929993	0.1631425847737134	20.723527895735057
183	14.023615629448331	4.662330870901648	-1.9368662674992587	-0.3162725137822467	-0.011840647731330095	0.3491859897765318	0.15713488944347287	20.871265838081406
184	14.06453429642416	4.696246841460711	-1.9429301991961359	-0.3180218267141093	-0.011919079899068189	0.37240077501372765	0.14805963668814012	21.019003780427756
